Date,Price,Open,High,Low,Vol.,Change %
2020-03-04,4846.6,4920,4980,4831,674.74K,-1.05%
2020-03-03,4898,4849,4950,4750,390.56K,0.60%
2020-03-02,4869,4660,4869,4660,484.26K,5.16%
2020-02-28,4630,4769,4799.9,4581,232.42K,-2.91%
2020-02-27,4769,4656,4769,4510,1.10M,1.36%
2020-02-26,4705,4770,4800,4700,656.48K,-1.57%
2020-02-25,4780,4820,4890,4740,482.12K,-0.62%
2020-02-24,4810,5000,5000,4800.1,451.41K,-4.53%
2020-02-21,5038.4,5120,5120,5000,186.39K,-1.21%
2020-02-20,5100,4951.9,5145,4951.8,700.43K,3.24%
2020-02-19,4940,4800,5050,4800,307.92K,-1.89%
2020-02-18,5035,5150,5150,5020,141.58K,-2.61%
2020-02-17,5170,5160,5200,5110,154.88K,0.50%
2020-02-14,5144.2,5100,5155,5050.3,301.46K,0.97%
2020-02-13,5095,5144.9,5144.9,4950,343.16K,-1.29%
2020-02-12,5161.7,5101,5269.7,5101,355.22K,1.45%
2020-02-11,5088,4926,5088,4925,375.87K,6.55%
2020-02-10,4775,4750,4800,4702,152.19K,1.38%
2020-02-07,4710,4869,4930,4710,171.09K,-4.68%
2020-02-06,4941.5,5100,5119.9,4860,128.37K,-1.17%
2020-02-05,5000,5000,5140,4950,442.11K,0.22%
2020-02-04,4989,4630.1,4989,4630,1.19M,7.75%
2020-02-03,4630,4700,4760,4629,314.43K,-2.73%
2020-01-31,4760,4820,4870,4749.9,165.33K,-2.29%
2020-01-30,4871.7,4899.5,4950,4801,251.98K,-1.88%
2020-01-29,4964.9,4950,4999.9,4950,98.26K,0.30%
2020-01-28,4950,4951,5000,4950,317.80K,0.00%
2020-01-27,4950,5000,5000,4914,486.45K,-4.81%
2020-01-24,5200,5180,5200,5125,227.51K,0.66%
2020-01-23,5166,5275,5275,5150,307.93K,-2.16%
2020-01-22,5279.9,5280,5350,5265.1,270.01K,0.00%
2020-01-21,5280,5370,5370,5268.9,181.00K,-1.68%
2020-01-20,5370,5420,5420,5367,94.54K,-0.74%
2020-01-17,5410,5400,5450,5352.3,922.05K,1.03%
2020-01-16,5355,5450,5460,5300,223.52K,-1.74%
2020-01-15,5450,5600,5630,5450,141.99K,-2.68%
2020-01-14,5600,5750,5750,5560.1,599.58K,-1.23%
2020-01-13,5670,5680,5750,5621,313.86K,-0.18%
2020-01-10,5680,5589.9,5690,5560.1,245.09K,1.61%
2020-01-09,5589.9,5670,5679,5541.5,287.98K,-0.85%
2020-01-08,5638,5660,5729.9,5638,691.17K,-0.39%
2020-01-07,5660,5714,5785,5660,578.50K,-0.95%
2020-01-06,5714,5801.2,5798,5621,286.65K,-1.50%
2020-01-03,5801.2,5710,5900,5605,342.40K,1.60%
2020-01-02,5710,5697,5765,5700,350.25K,0.23%
2019-12-30,5697,5679.9,5750,5650,63.36K,0.30%
2019-12-27,5679.9,5680,5700,5620,139.92K,0.00%
2019-12-26,5680,5778.9,5800,5680,147.80K,-1.71%
2019-12-24,5778.9,5750,5778.9,5700,45.66K,-0.02%
2019-12-23,5780,5900,5900,5750,113.93K,-0.33%
2019-12-20,5799,5790,5860,5550,416.77K,0.16%
2019-12-19,5790,5700,5800,5701,202.93K,1.58%
