Date,Price,Open,High,Low,Vol.,Change %
2019-12-04,6962.83,6878.06,6993.66,6887.89,491.05K,1.23%
2019-12-03,6878.06,7155.49,7128.52,6878.06,628.62K,-3.88%
2019-12-02,7155.49,7138.15,7224.85,7128.52,786.89K,0.24%
2019-11-29,7138.15,7032.19,7321.18,7046.74,321.05K,1.51%
2019-11-28,7032.19,7129.48,7130.45,6937.01,83.37K,-1.36%
2019-11-27,7129.48,6840.49,7244.12,6840.49,713.91K,5.73%
2019-11-26,6743.2,7032.19,7215.22,6743.2,868.94K,-4.11%
2019-11-25,7032.19,6946.46,7070.72,6916.59,475.73K,1.23%
2019-11-22,6946.46,6964.76,7128.33,6946.46,630.10K,-0.26%
2019-11-21,6964.76,7128.52,7176.69,6964.76,414.69K,-2.30%
2019-11-20,7128.52,7002.33,7176.69,6935.86,438.66K,1.80%
2019-11-19,7002.33,6877.1,7145.28,6743.29,227.36K,1.82%
2019-11-18,6877.1,7138.15,7147.79,6787.6,335.55K,-3.66%
2019-11-15,7138.15,6959.94,7226.78,7080.36,733.05K,2.56%
2019-11-14,6959.94,6869.87,7055.31,6832.4,349.74K,1.31%
2019-11-13,6869.87,6839.53,6906.86,6743.2,1.01M,0.44%
2019-11-12,6839.53,6840.49,6960.42,6598.7,1.13M,-0.01%
2019-11-11,6840.49,6810.63,7061.09,6752.83,628.05K,0.44%
2019-11-08,6810.63,6964.76,7167.05,6810.05,87.24K,-2.21%
2019-11-07,6964.76,6968.61,6967.36,6841.45,227.40K,-0.06%
2019-11-06,6968.61,7061.09,7061.09,6887.69,334.08K,-1.31%
2019-11-05,7061.09,7099.62,7128.52,6935.86,441.59K,-0.54%
2019-11-04,7099.62,7128.43,7128.52,7051.46,130.20K,-0.40%
2019-10-30,7128.43,7080.36,7128.43,6936.82,495.68K,0.68%
2019-10-29,7080.36,7128.52,7157.42,6940.68,317.30K,-0.80%
2019-10-28,7137.19,7292.28,7292.28,7109.26,247.77K,-2.13%
2019-10-25,7292.28,7547.56,7547.56,7258.47,126.21K,-3.38%
2019-10-24,7547.56,7369.35,7562.01,7359.72,275.40K,2.42%
2019-10-23,7369.35,7417.52,7417.52,7330.82,115.59K,-0.65%
2019-10-22,7417.52,7484.95,7594.96,7321.57,260.36K,-0.90%
2019-10-21,7484.95,7610.18,7595.73,7321.18,453.09K,-1.65%
2019-10-18,7610.18,7513.85,7610.18,7513.85,793.06K,1.28%
2019-10-17,7513.85,7607.29,7610.18,7486.3,355.70K,-1.23%
2019-10-16,7607.29,7700.73,7700.73,7552.57,245.33K,-1.21%
2019-10-15,7700.73,7571.74,7700.73,7514.81,221.06K,1.70%
2019-10-14,7571.74,7695.91,7706.51,7562.21,404.63K,-1.61%
2019-10-11,7695.91,7692.06,7754.58,7668.27,1.20M,0.05%
2019-10-10,7692.06,7677.61,7744.95,7634.26,719.15K,0.19%
2019-10-09,7677.61,7672.79,7704.49,7610.18,167.01K,0.06%
2019-10-08,7672.79,7656.42,7677.71,7571.65,137.84K,0.21%
2019-10-07,7656.42,7687.24,7687.24,7635.51,97.92K,-0.40%
2019-10-04,7687.24,7611.14,7687.24,7543.81,96.74K,1.00%
2019-10-03,7611.14,7695.91,7695.91,7528.3,156.70K,-1.36%
2019-10-02,7716.14,7829.81,7762.67,7687.34,2.48M,-1.45%
2019-10-01,7829.81,7846.29,7898.21,7755.74,971.85K,-0.21%
2019-09-30,7846.29,7870.37,7899.17,7775.87,442.78K,-0.30%
2019-09-27,7870.27,7784.54,7976.14,7784.54,420.24K,1.10%
2019-09-26,7784.54,7709.4,7802.84,7740.23,464.55K,0.97%
2019-09-25,7709.4,7735.51,7735.51,7503.44,358.70K,-0.34%
2019-09-24,7735.51,7783.57,7798.02,7707.67,511.53K,-0.62%
2019-09-23,7783.57,7798.99,7849.27,7706.61,414.78K,-0.20%
2019-09-17,7798.99,7952.15,7975.08,7787.43,698.00K,-1.93%
2019-09-16,7952.15,7851.01,7952.15,7851.39,319.56K,1.29%
2019-09-13,7851.01,7898.21,7899.17,7802.84,270.43K,-0.60%
2019-09-12,7898.21,7923.26,7933.76,7823.26,179.87K,-0.32%
2019-09-11,7923.26,7899.17,7947.34,7812.47,244.99K,0.30%
2019-09-10,7899.17,7936.16,7947.34,7810.64,273.70K,-0.47%
2019-09-09,7936.16,8062.94,8033.94,7918.44,290.68K,-1.57%
2019-09-06,8062.94,8029.99,8091.84,7971.42,179.96K,0.41%
2019-09-05,8029.99,7908.81,8082.2,7937.71,189.39K,1.53%
2019-09-04,7908.81,7802.84,7991.65,7802.84,177.30K,1.36%
2019-09-03,7802.84,7855.15,7899.17,7754.68,110.68K,-0.67%
2019-09-02,7855.15,7889.54,7923.26,7802.84,9.89K,-0.44%
2019-08-30,7889.54,7744.08,7889.54,7725.78,306.73K,1.88%
2019-08-29,7744.08,7726.74,7851.01,7680.4,182.81K,0.22%
2019-08-28,7726.74,7658.34,7918.44,7591.49,171.93K,0.89%
2019-08-27,7658.34,7801.88,7937.71,7658.34,593.79K,-1.84%
2019-08-26,7801.88,7937.32,8143.95,7735.41,319.33K,-1.71%
2019-08-23,7937.32,8054.27,8140,7899.17,341.83K,-1.45%
2019-08-22,8054.27,7996.47,8188.17,7996.47,334.49K,0.72%
2019-08-21,7996.47,7855.82,8119.77,7855.15,728.45K,1.79%
2019-08-20,7855.82,7903.99,8148.67,7841.37,305.76K,-0.61%
2019-08-19,7903.99,8092.8,8130.37,7903.99,220.27K,-2.33%
2019-08-16,8092.8,8091.84,8178.53,7995.5,411.06K,0.01%
2019-08-14,8091.84,8361.56,8363.59,8091.84,322.95K,-3.23%
2019-08-13,8361.56,8514.73,8612.02,8336.13,409.60K,-1.80%
2019-08-12,8514.73,9163.04,8973.27,8495.95,356.52K,-7.08%
2019-08-09,9163.04,9300.79,9317.17,9156.49,169.32K,-1.48%
2019-08-08,9300.79,9253.5,9469.28,9063.14,222.16K,0.51%
2019-08-07,9253.5,9103.31,9323.91,9145.7,127.84K,1.65%
2019-08-06,9103.31,9154.37,9295.98,9059.97,187.37K,-0.56%
2019-08-05,9154.37,9295.98,9368.9,9147.63,254.62K,-1.52%
2019-08-02,9295.98,9348.38,9440.47,9156.39,164.73K,-0.56%
2019-08-01,9348.38,9507.91,9536.81,9348.38,62.08K,-1.68%
2019-07-31,9507.91,9345.11,9507.91,9247.91,188.85K,1.74%
2019-07-30,9345.11,9479.01,9488.64,9331.62,43.82K,-1.41%
2019-07-29,9479.01,9344.14,9479.01,9344.14,205.44K,1.44%
2019-07-26,9344.14,9401.85,9414.66,9326.8,94.94K,-0.61%
2019-07-25,9401.85,9276.71,9401.85,9252.63,142.25K,1.35%
2019-07-24,9276.71,9337.01,9445.58,9247.81,65.49K,-0.65%
2019-07-23,9337.01,9419.28,9469.37,9325.84,94.04K,-0.87%
2019-07-22,9419.28,9454.92,9536.71,9394.43,47.39K,-0.38%
2019-07-19,9454.92,9535.84,9556.07,9402.04,115.73K,-0.85%
2019-07-18,9535.84,9508,9584.01,9429.88,67.73K,0.29%
2019-07-17,9508,9560.89,9594.51,9488.64,75.70K,-0.55%
2019-07-15,9560.89,9445.39,9570.52,9517.54,35.79K,1.22%
2019-07-12,9445.39,9589.79,9589.79,9445.39,204.25K,-1.51%
2019-07-11,9589.79,9570.52,9623.41,9489.31,139.25K,0.20%
