Date,Price,Open,High,Low,Vol.,Change %
2020-01-27,148.56,148.44,148.61,144.41,31.68M ,-0.25%
2020-01-24,148.93,150.07,150.07,147.33,35.59M ,0.42%
2020-01-23,148.31,151.02,151.02,145.36,110.60M ,-1.78%
2020-01-22,150.99,153.18,153.18,146.96,63.74M ,-0.33%
2020-01-21,151.49,157.15,157.32,151.49,76.37M ,-3.55%
2020-01-20,157.06,160.16,160.16,156.69,32.54M ,-1.96%
2020-01-17,160.2,158.49,160.2,157.26,34.59M ,1.08%
2020-01-16,158.49,158.34,159.28,157.41,49.17M ,-0.43%
2020-01-15,159.18,157.21,159.18,155.81,107.94M ,1.23%
2020-01-14,157.25,159.26,159.26,156.56,177.00M ,-0.57%
2020-01-13,158.15,160.21,161.15,157.64,110.94M ,-2.09%
2020-01-10,161.52,158.25,162.08,156.93,66.36M ,2.06%
2020-01-09,158.26,159.27,159.27,156.68,128.44M ,-0.64%
2020-01-08,159.27,159.27,159.27,156.83,101.31M ,0.00%
2020-01-07,159.27,159.27,160.2,158.58,93.76M ,0.00%
2020-01-06,159.27,159.27,159.39,156.46,90.22M ,0.00%
2020-01-03,159.27,158.34,159.9,156.46,100.15M ,0.59%
2020-01-02,158.34,156.46,158.34,155.52,96.73M ,1.20%
2019-12-30,156.46,154.59,156.46,154.59,77.33M ,1.21%
2019-12-27,154.59,153.65,155.52,150.84,52.83M ,0.61%
2019-12-26,153.65,155.06,155.99,153.33,67.52M ,-0.91%
2019-12-24,155.06,155.95,156.17,154.66,5.26M ,-0.57%
2019-12-23,155.95,155.52,156.42,152.25,78.07M ,0.27%
2019-12-20,155.52,156.46,156.37,153.65,124.27M ,-0.60%
2019-12-19,156.46,155.99,157.3,154.78,77.68M ,0.30%
2019-12-18,155.99,156.46,157.4,153.99,152.15M ,-0.30%
2019-12-17,156.46,157.86,159.46,154.27,126.28M ,-0.88%
2019-12-16,157.86,158.34,158.64,155.52,112.17M ,-0.30%
2019-12-13,158.34,156.93,161.14,157.02,99.27M ,0.90%
2019-12-12,156.93,155.24,157.81,155.06,83.55M ,1.09%
2019-12-11,155.24,150.43,155.24,150.43,92.84M ,3.20%
2019-12-10,150.43,151.59,151.92,149.9,39.25M ,-0.77%
2019-12-09,151.59,149.9,154.58,148.4,68.06M ,1.13%
2019-12-06,149.9,147.55,153.64,147,95.32M ,1.59%
2019-12-05,147.55,148.03,148.01,145.69,89.03M ,-0.32%
2019-12-04,148.03,145.41,148.03,143.82,113.32M ,1.80%
2019-12-03,145.41,144.99,146.66,144.45,90.60M ,0.28%
2019-12-02,144.99,144.69,145.62,143.81,93.94M ,0.21%
