Date,Price,Open,High,Low,Vol.,Change %
2020-04-17,1630.45,1666.05,1724.87,1630.45,1.18M,-1.19%
2020-04-16,1650.09,1680.1,1695.06,1615.1,2.72M,-1.19%
2020-04-15,1670.03,1645.01,1744.81,1645.01,2.40M,-1.96%
2020-04-14,1703.43,1665.05,1714.9,1646.2,3.79M,2.31%
2020-04-13,1664.95,1620.18,1674.02,1595.26,940.21K,3.01%
2020-04-09,1616.29,1662.06,1693.86,1655.08,2.09M,-2.36%
2020-04-08,1655.28,1620.18,1665.05,1612.21,2.07M,2.74%
2020-04-07,1611.21,1764.75,1764.75,1611.21,4.91M,-6.05%
2020-04-06,1714.9,1780.9,1809.62,1678.01,2.79M,-1.60%
2020-04-03,1742.82,1769.74,1794.66,1725.97,3.37M,-1.52%
2020-04-02,1769.64,1794.46,1829.56,1749.6,3.93M,2.01%
2020-04-01,1734.84,1794.56,1794.56,1715.4,4.03M,-4.87%
2020-03-31,1823.58,1729.86,1894.37,1724.87,6.98M,5.11%
2020-03-30,1734.84,1666.05,1734.84,1625.17,6.55M,5.45%
2020-03-27,1645.11,1489.57,1645.11,1475.61,4.47M,7.14%
2020-03-26,1535.43,1366.94,1593.16,1366.94,5.79M,7.69%
2020-03-25,1425.76,1345.8,1495.55,1325.06,3.86M,7.64%
2020-03-24,1324.56,1291.76,1350.98,1291.76,2.73M,3.79%
2020-03-23,1276.2,1305.92,1329.94,1251.28,1.87M,-0.48%
2020-03-20,1282.39,1395.85,1445.7,1282.39,8.78M,-1.06%
2020-03-19,1296.15,1296.15,1326.16,1256.36,2.62M,6.12%
2020-03-18,1221.37,1355.87,1355.87,1221.37,6.13M,-10.66%
2020-03-17,1367.04,1383.89,1444.7,1296.24,4.25M,3.48%
2020-03-16,1321.07,1494.85,1494.85,1321.07,3.45M,-14.07%
2020-03-13,1537.43,1545.4,1584.29,1495.65,3.47M,2.80%
2020-03-12,1495.55,1545.31,1545.31,1460.56,2.40M,-4.58%
2020-03-11,1567.34,1596.25,1615.2,1567.34,1.27M,-1.75%
2020-03-10,1595.26,1635.14,1649.99,1595.26,2.84M,1.59%
2020-03-09,1570.33,1665.05,1665.05,1555.67,3.60M,-6.31%
2020-03-06,1676.02,1677.01,1702.84,1642.32,1.55M,-1.12%
2020-03-05,1694.96,1732.85,1732.85,1682.2,2.00M,-2.30%
2020-03-04,1734.84,1689.97,1739.73,1689.97,1.73M,2.95%
2020-03-03,1685.09,1693.76,1792.67,1684.99,2.57M,0.30%
2020-03-02,1680,1636.13,1708.72,1636.13,1.31M,2.12%
2020-02-28,1645.11,1675.22,1693.86,1645.11,2.90M,-4.07%
2020-02-27,1714.9,1695.96,1779.61,1646.1,1.17M,1.12%
2020-02-26,1695.96,1709.92,1709.92,1670.03,1.69M,-0.70%
2020-02-25,1707.92,1754.78,1764.75,1705.83,1.56M,-2.67%
2020-02-24,1754.78,1779.71,1779.71,1750.4,683.30K,-3.03%
2020-02-21,1809.62,1784.79,1819.59,1774.62,1.17M,0.79%
2020-02-20,1795.46,1824.57,1824.57,1785.19,1.48M,-1.60%
2020-02-19,1824.57,1866.65,1879.41,1703.93,1.41M,-2.14%
2020-02-18,1864.45,1925.28,1925.28,1864.45,896.80K,-3.16%
2020-02-17,1925.28,1959.17,1959.17,1924.28,256.18K,-1.43%
2020-02-14,1953.19,1954.09,1954.09,1910.52,813.23K,-0.41%
2020-02-13,1961.17,1939.23,1961.17,1894.47,3.10M,0.87%
2020-02-12,1944.22,1923.08,1953.19,1859.47,1.55M,2.09%
2020-02-11,1904.34,1857.48,1904.34,1840.53,1.86M,3.80%
2020-02-10,1834.64,1884.4,1894.37,1825.77,6.81M,-3.15%
2020-02-07,1894.37,1953.19,1954.19,1874.43,1.12M,-3.25%
2020-02-06,1958.08,1922.18,1963.16,1910.42,3.81M,1.86%
2020-02-05,1922.28,1894.37,1922.28,1850.9,1.77M,3.21%
2020-02-04,1862.46,1829.56,1887.69,1829.56,1.94M,1.80%
2020-02-03,1829.56,1829.56,1848.5,1820.59,1.29M,0.00%
2020-01-31,1829.56,1894.37,1894.37,1829.56,1.91M,-1.35%
2020-01-30,1854.69,1864.45,1874.43,1826.57,1.35M,-0.52%
2020-01-29,1864.45,1894.37,1909.32,1858.17,2.45M,-1.32%
2020-01-28,1889.38,1879.41,1904.34,1879.41,1.10M,1.34%
2020-01-27,1864.45,1904.34,1904.34,1856.48,1.11M,-3.11%
2020-01-24,1924.28,1937.24,1964.06,1914.31,605.49K,-0.77%
2020-01-23,1939.23,1969.14,1974.13,1915.2,1.06M,-1.27%
2020-01-22,1964.16,1964.16,1992.08,1944.22,1.27M,0.00%
2020-01-21,1964.16,2018.7,2018.7,1964.16,1.40M,-2.72%
2020-01-20,2019,2070.84,2073.83,2010.12,890.82K,-2.50%
2020-01-17,2070.84,2069.84,2117,2053.89,3.79M,0.93%
2020-01-16,2051.8,1972.23,2053,1972.23,2.08M,2.94%
2020-01-15,1993.17,2035.94,2035.94,1934.35,1.73M,-2.10%
2020-01-14,2035.94,2053.89,2053.99,2016.01,2.31M,-1.35%
2020-01-13,2063.86,2041.23,2069.45,2041.23,2.37M,-0.48%
2020-01-10,2073.83,1968.15,2073.83,1952.49,4.20M,5.37%
2020-01-09,1968.15,1954.19,1973.03,1934.35,2.07M,0.71%
2020-01-08,1954.19,1954.19,1964.26,1945.51,1.80M,0.00%
2020-01-07,1954.19,1957.18,1964.16,1944.12,6.51M,-0.15%
2020-01-06,1957.18,1914.31,1973.33,1874.63,2.92M,2.24%
2020-01-03,1914.31,1893.37,1932.25,1874.43,2.47M,0.26%
2020-01-02,1909.32,1834.54,1919.29,1844.61,2.13M,4.08%
2019-12-30,1834.54,1868.34,1879.41,1824.57,1.73M,-1.81%
2019-12-27,1868.34,1864.36,1874.43,1845.61,1.38M,0.21%
2019-12-26,1864.36,1880.41,1904.44,1862.76,1.73M,-0.85%
2019-12-24,1880.41,1869.54,1899.25,1869.54,269.45K,0.59%
2019-12-23,1869.44,1879.41,1944.22,1869.44,1.47M,-0.53%
2019-12-20,1879.41,1894.57,1914.31,1879.41,6.31M,-0.80%
2019-12-19,1894.57,1892.37,1914.41,1892.37,2.65M,0.12%
