Date,Price,Open,High,Low,Vol.,Change %
2019-09-09,392,392.41,393.29,390,1.39M,-0.10%
2019-09-06,392.41,388.42,392.41,385.5,1.99M,1.03%
2019-09-05,388.42,394.5,394.5,388,3.75M,-1.54%
2019-09-04,394.5,393.02,399.69,391.05,7.47M,0.38%
2019-09-03,393.02,393.99,394,389.7,4.01M,-0.25%
2019-09-02,393.99,397,394.8,392,4.77M,-0.76%
2019-08-30,397,385,397,385,8.93M,3.12%
2019-08-29,385,381.2,385,383,5.93M,1.00%
2019-08-28,381.2,376.32,382,371.04,2.20M,1.30%
2019-08-27,376.32,381.7,384.5,376.32,10.56M,-1.41%
2019-08-26,381.7,383.65,383.65,378.98,3.68M,-0.51%
2019-08-23,383.65,387,387,381.29,1.39M,-0.87%
2019-08-22,387,387,387,383,5.91M,0.00%
2019-08-21,387,386,392.8,381,1.67M,0.26%
2019-08-20,386,384.5,393,384.5,4.33M,0.39%
2019-08-19,384.5,389,389.02,382.61,1.55M,-1.16%
2019-08-16,389,382.1,389,382,3.52M,1.81%
2019-08-14,382.1,386.72,391,382.1,3.61M,-1.19%
2019-08-13,386.72,381,392.9,381,3.66M,1.50%
2019-08-12,381,377,381.86,370.21,4.38M,1.06%
2019-08-09,377,382.5,382.7,377,4.04M,-1.44%
2019-08-08,382.5,382,385,377,5.66M,0.13%
2019-08-07,382,383.89,385,380,2.85M,-0.49%
2019-08-06,383.89,386,389.95,382,4.70M,-0.55%
2019-08-05,386,394,393.7,383.56,7.90M,-2.03%
2019-08-02,394,395,396.8,392.5,8.14M,-0.45%
2019-08-01,395.8,394,397.8,392.44,9.06M,0.44%
2019-07-31,394.05,394,399.98,394,14.60M,0.01%
2019-07-30,394,393,394,390,3.21M,0.25%
2019-07-29,393,390.1,395,390,3.10M,0.74%
2019-07-26,390.1,393,398,390.1,3.36M,-0.74%
2019-07-25,393,385.02,397.99,384.97,5.77M,2.07%
2019-07-24,385.02,388,388,381,7.44M,-0.77%
2019-07-23,388,398,398,386.39,19.82M,-2.51%
2019-07-22,398,407,405,397,6.83M,-2.21%
2019-07-19,407,407.5,408,406,5.17M,-0.12%
2019-07-18,407.5,407,407.96,406.1,3.86M,0.12%
2019-07-17,407,407,407,404,3.67M,0.00%
2019-07-15,407,406,407,405,2.05M,0.25%
2019-07-12,406,406.2,406.7,405,3.00M,-0.05%
2019-07-11,406.2,406,406.84,403.25,6.36M,0.05%
2019-07-10,406,406.9,406.9,405.6,3.29M,-0.22%
2019-07-09,406.9,405.5,407.8,403.21,11.10M,0.35%
2019-07-08,405.5,405.35,408,403,3.64M,0.04%
2019-07-05,405.35,404.75,405.35,400,1.62M,0.15%
2019-07-04,404.75,406.17,404.75,400.2,7.64M,-0.35%
2019-07-03,406.17,399,406.17,396,9.94M,1.80%
2019-07-02,399,410,409.75,397.01,11.81M,-2.68%
2019-07-01,410,400,410,400,10.41M,2.50%
2019-06-28,400,403,402.04,398.16,2.11M,-0.74%
2019-06-27,403,402.13,405,399.1,3.53M,0.22%
2019-06-26,402.13,405.22,408.4,402,3.64M,-0.76%
2019-06-25,405.22,401.51,408.99,393.1,6.43M,0.92%
2019-06-24,401.51,402.41,402.41,401.51,2.87M,-0.22%
2019-06-21,402.41,404.9,405,401.3,12.96M,-0.61%
2019-06-20,404.9,405.19,406,401.57,6.29M,-0.07%
2019-06-19,405.19,405.49,405.19,400,2.99M,-0.07%
2019-06-18,405.49,401.15,405.9,400.02,3.27M,1.08%
2019-06-17,401.15,403,406.89,400.5,3.76M,-0.46%
2019-06-14,403,402.8,403,401.03,2.09M,0.05%
2019-06-13,402.8,399.01,404.9,399.25,3.83M,0.95%
2019-06-12,399.01,399.1,400,398.1,2.15M,-0.02%
2019-06-11,399.1,398.48,400,395.24,3.83M,0.16%
2019-06-10,398.48,395.82,398.49,390,2.99M,0.67%
2019-06-07,395.82,391.98,395.82,390,1.61M,0.98%
2019-06-06,391.98,395.94,395.84,390.39,2.16M,-1.00%
2019-06-05,395.94,392.02,396.98,392.02,4.01M,1.00%
2019-06-04,392.02,398.6,398.6,392,11.11M,-1.65%
2019-06-03,398.6,391.5,399,391.5,5.11M,1.81%
2019-05-31,391.5,385.01,391.5,385.01,5.30M,1.69%
2019-05-30,385.01,390,391,385.01,12.83M,-1.28%
2019-05-29,390,380,395,380,14.39M,2.63%
2019-05-28,380,382,383,380,59.00M,-0.52%
2019-05-27,382,383.5,384,381.01,4.34M,-0.39%
2019-05-24,383.5,382.49,384,381,3.06M,0.26%
2019-05-23,382.49,380,382.49,378,1.79M,0.66%
2019-05-22,380,380,382,376.16,3.57M,0.00%
2019-05-20,380,376.5,382,375.2,4.33M,0.93%
2019-05-17,376.5,394.99,380,373.01,4.53M,-1.00%
2019-05-16,380.31,380.8,381.28,375.69,4.43M,-0.13%
2019-05-15,380.8,381.76,381.76,380.32,5.01M,-0.25%
2019-05-14,381.76,382.72,383.2,380.32,4.99M,-0.25%
2019-05-13,382.72,380.56,383.97,375.29,2.26M,0.57%
2019-05-10,380.56,379.35,382.24,377.08,2.65M,0.32%
2019-05-09,379.35,380.56,382.82,377.05,9.75M,-0.32%
2019-05-08,380.56,384.74,385.12,380.32,5.84M,-1.09%
2019-05-07,384.74,383.97,384.74,380.5,8.82M,0.20%
2019-05-06,383.97,382.23,385.03,376.47,7.05M,0.46%
2019-05-03,382.23,377.67,382.23,375.63,1.92M,1.21%
2019-05-02,377.67,375.49,380.12,371.64,12.45M,0.58%
2019-04-30,375.49,373.58,375.5,370.69,9.87M,0.51%
2019-04-29,373.58,373.58,375.3,368.67,1.59M,0.00%
2019-04-26,373.58,368.67,373.58,367.8,6.62M,1.33%
2019-04-25,368.67,367.81,370.53,366.72,1.74M,0.23%
2019-04-24,367.81,371.6,371.6,367.8,4.02M,-1.02%
2019-04-23,371.6,370.45,372.56,367.8,8.59M,0.31%
2019-04-22,370.45,373.48,373.29,369.36,794.18K,-0.81%
2019-04-18,373.48,368.67,373.48,368.67,3.38M,1.31%
